id;description;VIO
857189104319514;http://youtu.be/ZaZjvkPNjpQ;nothing
983065771731846;This is called - Intifada. You can only say thanks to the EU submitting to Iran that now invests more in the war effort, and the refugees understand they have to flee.;nothing
857378417633916;Also, ich muss schon sagen- Dafür, dass sie kein Rassist sein wollen, eignen Sie sich doch sehr als Paradebeispiel. Vielleicht gehen Sie noch einmal in sich und überlegen sich, ob sie bei einer NPD nicht besser aufgehoben wären.;nothing
1134073023297786;Nein Danke!!!!!;nothing
985378524833904;Mdr aktuell legida...Bericht, dresden?  Schweigen;nothing
857830754255349;Oha, das ist mal eine gute Analyse.;nothing
857012121003879;Ihr müsst weitermachen Pegida;nothing
1055084057863350;Bitte nicht;nothing
987888984582858;Alte Kleidung....?????.no, no, no...;nothing
1152537381451350;Die AWO ist genau so ein krimineller Verein wie ASB und Co. Bevor die den Schnabel aufreißen,sollten die erstmal die Ausbeutung ihrer Mitarbeiter beenden und ordentliche Löhne zahlen. Also AWO, bevor ihr anfangt politisch zu werden, geht in Euch und schaltet euer (wenn vorhanden) Hirn ein.;nothing
855482131156878;Oh da musst du mal die gegendemo hören, was die brüllen geht noch weniger.aber das wird ja nicht gehört und von den medien verschwiegen!und Fäkalsprache wird ja auch hier von den sogenannten Gutmenschen gebraucht, mal alles lesen!und wer lesen und denken kann ist im Vorteil!;nothing
982736175098139;"Jetzt zeigen die meisten ""Flüchtlinge"" ihr wahres Gesicht. Gewalt pur.";nothing
857525940952497;https://www.facebook.com/BILD.Frankfurt/posts/10155167866600037;nothing
856771584361266;und dresden scheint eher das tal der ahnungslosen zu sein...;nothing
1124025934302495;Drecks Antidemokraten;nothing
1152545501450538;Allerdings!;nothing
857007957670962;"Dann fangt mit dem wichtigsten an! Nicht mit dem was ein paar tausende stört (in Deutschland leben über 80 Mio Menschen) 
Fangt mit Dingen an die jeden betreffen und mit jeden meine ich JEDEN Bürger der in unserem Land lebt egal welcher Herkunft;  das wären dann Dinge wie unser Rechtssystem (obdachlose begehen vor dem Winter absichtlich Straftaten um ins Gefängnis zu kommen; Fernsehen, Klo,  warm Verpflegung etc) da kann ja was nicht richtig sein! Ich schlage mal ein neues Thema vor: ZEITUNG im knast! Wer unrecht tut hat kein recht jeden abend dschungelcamp zu gucken!? 

Oder das wir kaum noch Wen richtig bestrafen weil wir kaum noch Gefängnisse haben die genügend freie Zellen bieten 

Baut GEFÄNGNISSE keine Büro Gebäude!  

Etc etc sowas 
Solche Dinge sind nämlich Dinge die jeden betreffen

Ich bin Mutter eines 2 jährigen Sohnes 
In meinem Häuser block (mit Innenhof son ding halt) leben ca 15 ausländische und 40-50 deutsche Familien 

Und ich muss sagen 
Ich habe mehr angst um meinen sohn wegen dem kinderschänder im Block nebenan der schon für 3 Jahre im Gefängnis war als der türkischen Familie gegenüber von mir";nothing
1080688565302899;(y);nothing
994000477305042;Freiwillig geht die nicht.  Und Merkel ist nur eine Marionette!;nothing
1035811819790574;Hans Joachim ich hoffe wir können euch in absehbarer Zeit befreien;nothing
952044624833961;KEIN bedauerlicher Einzelfall !!!;nothing
1057014201003669;Wieviel Geld kriegt eigentlich ein abgeschobener Eindringlinge?;nothing
1052382181466871;...gäbe es nicht die von den linken Parteien bezahlte, gewalttätige Antifa, Herz statt Hetze oder wie die alle heißen, gäbe es keine Gewalt - so einfach ist das...Pegida war, ist und bleibt friedlich...;other
857174007654357;hyperassimiliert???;nothing
855154131189678;Guckt bloß kein Fernsehen.... Laut denen ist Pegida Geschichte.... Ihr wart nie so stark!;nothing
982643841774039;Die Serben sind doch zum grössten Teil deren Glaubensbrüder;nothing
1057110807660675;Oh da ist keiner drauf den ich wählen würde....;nothing
972199579485132;https://www.facebook.com/JuergenTodenhoefer/photos/a.10150173554135838.304529.12084075837/10153199627605838/?type=1&theater;nothing
1065932713445151;Die Sachsen wollen kein Multikulti Herr Tillich, Multikulti ist gescheitert !!!!!;nothing
876301512408273;Deutschland geht unten. !;nothing
857024734335951;arisch! sie hat arisch gesagt! *keif, keif*;nothing
857221947649563;... es gibt nicht nur schwarz-weiß ... und in die Opferrolle stellt sich wohl grad jeder ...;nothing
1070652489639840;Das sind denn ja die Ju...;nothing
982767978428292;Landfriedensbruch!!!;nothing
857456560959435;O Gott, ist da schön...;nothing
1112468525458236;"Please, share this with all of Germany!

A woman's report, who speaks perfect Arabic and heard everything the i-migrants said on the train on their way from Hungary to Germany last year!

The whole West needs to see this!

(Please, turn CC on for English subtitles)

https://www.youtube.com/watch?time_continue=42&v=8U36fCE_vCE";nothing
1010809812290775;Soooh... mir schwillt sowas der Kamm. Wohne in einem wirklich guten Viertel...Selbständige, Bürgerliche, Hartzer,  Unternehmer und Prominenz., Eine richtig eingeschworene Gemeinschaft. Man kennt sich noch per Name. Was jedoch in letzter Zeit überhand nimmt sind die Wohnungs/ Auto aufbrüche. Hier gibt es kein anderes Thema. Polizei geht durch und verteilt Flyer... Fenster schließen, Rolladen runter. etc. Morgens um halb vier hast du für ne Stunde nen Polizei Heli überm Dach..Schade sehr Schade,  bin hier aufgewachsen man konnte die Haustür offen lassen... man spielte mit Nachbarkinder- man kannte sich.;nothing
1096379537067135;RAUS RAUS So was brauchen wir nicht die nur Frau en und kinder so was machen  Deutsche wacht auf wir müßen was machen wir sind Deutsche und nicht die;nothing
963847426987014;Wen soll man Deiner Meinung denn statt dessen dann wählen?;nothing
857755874262837;http://www.bz-berlin.de/berlin/friedrichshain-kreuzberg/kreuzberg-kein-geld-mehr-fuer-jugendarbeit                                                                                              Die Haushaltssperre muss wegen der weiterhin durch Flüchtlinge besetzten Gerhart-Hauptmann-Schule auch 2015 auf unbestimmte Zeit verlängert werden;nothing
856751057696652;Keiner wirklich keiner hat des recht dich von deinen Grundrechten abzuhalten! Keiner kann dich kündigen? Ist ne normale Demo und du hast deine eigene Meinung die kann man dir nicht nehmen und verbieten!;nothing
1012945548743868;Und wenn nicht der halbe Platz voller Kurden gewesen wäre, hätte die Kundgebung wirklich mehr als dürftig ausgesehen.;nothing
1012293448809078;Annemarie, der Name ist Uralt!;nothing
1096028783768877;Bitte nicht grün! Noch mehr Grüne hier hält kein Mensch aus!;nothing
856844324353992;Ja, er hat sich auf die falsche Seite verirrt, ganz eindeutig. Kann passieren...;nothing
1065868646784891;lange nicht so gelacht !!!;nothing
982710648434025;We see only pictures of women and children, yet 72% are men (UN official report). If this is not an invasion, using the women and children as an [emotional] shield what is? Impartial proof using official data: http://viitoruleuropei.blogspot.ro/2015/09/youre-responsible-parent-you-think.html#proof_europe_was_invaded_by_islam_part1 Please share it to everyone you know they can realize what is going on! We must stop this madness!;nothing
1065819610123128;Schaut euch das linke Gesindel doch an...Die Meisten ändern doch ihre Gesinnung,  wenn sie erstmal einer geregelten Arbeit nachgehen und ordentlich Steuern und Abgaben zahlen!  Dann merken sie, das man jahrelang schaffen kann und trotzdem nicht vom Fleck kommt!  ??????;nothing
1085082108196878;"Use your illusion... 
Maybe you find the truth and a solution!";nothing
987891491249274;"Liebe ""besorgte Bürger"", ich bin leicht verwundert! Hier wird die Mainstreampresse zitiert und alle stürzen sich drauf und morgen geht ihr wieder auf die Straße und schreit ""Lügenpresse"".";nothing
1010238909014532;Wenn sie erstmal hier im Land sind, wird es ungemein schwerer und vorallen teurer, die Unberechtigten wieder loszuwerden!;nothing
856933237678434;AndreKolbow gute Nacht??????;nothing
855180341187057;Da sieht man es: https://www.facebook.com/video.php?v=350650295124655&set=vb.100005390628766&type=2&theater;nothing
885320361506388;Es nervt einfach nur sich vor jedem zweiten zu rechtfertigen ob man ein nazi ist oder nicht;nothing
861980083840416;"Hoffentlich habt Ihr alle ein wenig Zeit, um Euch diesen Vortrag anzusehen (1:17,..). Fängt erst ein wenig uninteressant an, wird aber immer besser!
Muss man gesehen haben: erklärt Vieles mit total verständlichen Worten. Vielleicht auch etwas für die PEGIDA-Gegner, denen das Licht noch immer nicht aufgegangen ist, was in Deutschland los ist !!!!
https://www.youtube.com/watch?v=LLoyqeudSEc";nothing
856833904355034;"Da kann man ja richtig Asche verdienen!:-)
10-15€ /h
Oder 
145€/d
Laut dem ZDF
Bezahlt von Steuergeldern";nothing
968225853215838;in Slowakei ist besser als in jedem muslimuischem Land.;nothing
857450344293390;Lieber tillmann schau mal nach holland oder england oder schweden das was da schon ist kommt erst noch bei uns;nothing
1012282268810196;Was will man auch erwarten von diesen Bionaden und Linksabbiegern, das sind doch diejenigen die zu hause sitzen und es im Leben zu nichts gebracht haben und uns alle arbeiten lassen und dann in ihrer 365 tägigen Freizeit uns alle beleidigen und angreifen. Oder eben noch die Gattung, überstudiert sind und wo die Intelligenz bereits soweit fortgeschritten ist das das Gehirn nicht mehr die ganzen Daten verarbeiten kann und alles durcheinander bringt und so zu Frust führt und dann zu Aggressivität. Sehr gefährlich diese Leute. Da wo die Intelligenz zu weit geraten ist beginnt erst die Dummheit. :-);nothing
855030364535388;a Linker.......;nothing
876920495679708;In der BA herrscht grossflächig der STASI,Merkels Gefolge.das beantwortet für mich alles.;nothing
991237490914674;Nächste Woche bin ich auch dabei...;nothing
855000107871747;Ich bin auch wieder dabei. Hoffe ihr lässt euch von dem Gratis Konzert  nicht einlullen.;nothing
882049398500151;Naja soll jeder denken was er moechte ich sehe auf beiden Augen sehr gut;nothing
1136958943009194;AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD;nothing
985356781502745;Livestream Legida https://www.youtube.com/watch?v=D9QLgXFWXu0;nothing
960894740615616;http://www.presseportal.de/blaulicht/pm/6337/3089135 Einzelfall;nothing
1063694383668984;"Gibt auch genügend vernünftige Menschen im Westen Gerry Zuhlig.
Seh ich jeden Tag ! Dumme gibt es auch bei uns im Osten.";nothing
856896041015487;Ja den Franzosen fand ich auch klasse, weiß jemand warum der nicht mehr reden darf.;nothing
977042402334183;Nun wird es also gefordert: Bitte Flüchtlinge zu hause aufnehmen! Sollen wir auch schon mal das Land verlassen? Wie lange lässt die Bevölkerung sich denn noch belügen? https://jungefreiheit.de/politik/deutschland/2015/gruene-deutsche-sollen-asylbewerber-privat-aufnehmen/;nothing
982668405104916;Da platzt die Asylantenkönigin sicher vor Stolz, wenn sie IHR zukünftiges Volk so kämpfen sieht.. mom i geh mal kotzen.......;nothing
945839008787856;Man da habt ihr ja richtig Glück dann sinken ja die Kocks  Preise;nothing
857349580970133;Almost objective for the New York Time. One does not expect the New York Time to be even slightly objective. ??;nothing
856761157695642;Weitermachen !die Rede von Kathrin war echt super!!;nothing
991242967580793;"Wiedermal super Bilder, Dresden steht für alle Patrioten Deutschlands die es nicht still hinnehmen wollen, das unsere Heimat von radikalen Muslimen besetzt wird.
Lg aus Potsdam";nothing
856984761006615;Brennende Bahnanlagen und verletzte Polizisten sind wohl egal? Is beides mist!;nothing
856901484348276;Befreit ? Vom Nachdenken ? Vom Differenzieren ?;nothing
952615664776857;"Die Politiker reden immer von ""WIR"". Wer kann mir erklären wer ""WIR"" ist? Ich kann es nicht sein.";nothing
1007136312658125;the problem with your religion who tell u to hate and kill christians cause we r kofar.its not logical that god says to kill and hate.u r waiting to the right time to make europe an islamic state;nothing
1069516286420127;"Wahlaufruf an die Einwohner derjenigen Bundesländer, die nun bald die Möglichkeit nutzen können etwas an der derzeitigen Krise in der Deutschland steckt, zu ändern!

Geht wählen, jede Stimme ist wichtig! Informiert Euch und Euren näheren Personenkreis und bittet diese sich ebenfalls zu engagieren, zu informieren und sich eine Meinung zu bilden. Lasst diese Chance nicht ungenutzt verstreichen! Hier geht es nicht mehr um kleinliche Ressentiments, hier geht es wirklich um unser aller Zukunft und wie diese unser Land prägen wird oder wie WIR unsere Zukunft prägen!

Lasst Euch nicht mundtot machen, nutzt Euer demokratisches Recht auf freie Meinungsäußerung, setzt Euch ein. Und vergesst nicht die Taten der aktuellen Regierung und aller derzeitigen Parteien die mit an Sicherheit grenzender Wahrscheinlichkeit von der Presse in zunehmenden Maße je näher die Wahltermine rücken, verdreht und die Wahrheit ad absurdum geführt wird.

Wählt die AfD, für Euch, eure Kinder und unsere Zukunft!";nothing
972220289483061;"Das war ein ""Helldeutsches Feuer” und somit legitim.";nothing
1052497151455374;Können linke Berufschaoten lesen? Der Artikel bringt es auf den Punkt.;nothing
1055076671197422;Wie lange kann man noch darüber reden...?;nothing
856867337685024;Ihr seid echte Helden, jeder einzelne von Euch, der teilgenommen hat. Ich bin sehr stolz auf Euch.;nothing
1096668150371607;AUTODEFENSA!;nothing
1064735113564911;Nu ??;nothing
856796414358783;Wenn man keine Argumente hat sucht man Fehler Naja;nothing
857619794276445;die mit Migrationshintergrund sind aber relativ geringer vertreten, außerdem war es nur ein Beispiel;nothing
1056485914389831;Ich hoffe das fruchtet.;nothing
991241664247590;Livestream  geht zur zeit nicht;nothing
951533884885035;Mich nervt das nur noch... ??;nothing
1012253365479753;Lars Deutschmann Striezel ist sicher kein arabisches Wort. In der aufgehetzten Atmosphäre kommen solche Scherze schlecht an. Es gibt immer irgendwelche Idioten, die sowas falsch verstehen und das nimmt dem Bemühen Menschen aufzuklären leider etwas an Reputation.;nothing
856893641015727;"Danke für das Kompliment.
Natürlich darf man das weiter verteilen.";nothing
856734534364971;"Ganz starke Redner, alle die da waren!!! (y) (y)
Jeder Satz war auf den Punkt gebracht!!";nothing
857186077653150;"Der --- Volksentscheid auf Bundesebene --- sollte das erste Ziel von Pegida sein. 

http://www.schekker.de/content/pro-contra-volksentscheide-auf-bundesebene

Pro Pegida";nothing
991235150914908;"Ist denn überhaupt genug Platz? ;-)";nothing
856947534343671;- das;nothing
856755274362897;und das zu einem sonntag !;nothing
1120230881348667;Thüringen hat das Problem nicht, die haben das Problem Rammelbock. Der sorgt dafür, das gar nicht erst diskutiert wird, da passiert es Kommentatoren bereits während des Schreibens, dass ihnen die Kommentarfunktion blockiert wird. Dann haben die IP-Adressen und Internetpolizei, Hausdurchsuchungen und andere Druckmittel.;nothing
858383410866750;Melissa du argumentierst dumm wie Stulle. Außer heiße Luft kommt da einfach nicht. Wenn man keine Ahnung hat vielleicht einfach mal gar nicht sagen;nothing
856803007691457;Es geht um das Prinzip! Früher hatte jemand Zeit und Kultur zu Hause zu kochen. Fastfood ist an sich Gift. Dazu zähle ich auch die Frittenbude. Wenn ein ehrlicher Mann sein Geld damit verdient bitte sehr aber diese Börsen notierten Fressläden gehen mal gar nicht.;nothing
857000644338360;Ich habe eine Fliegenklatsche;nothing
856886477683110;https://www.facebook.com/newsweserbergland/photos/a.232095986970218.1073741828.232095003636983/370700059776476/?type=1&theater;nothing
1056483774390045;Ich hab die noch nie gewählt und werd es auch niemals tun!!! Wichtig ist nur das alle zur Wahl gehen und wenn ihr den Zettel durchstreicht, hauptsache ihr wart da. Sonst kriegen die eh wieder ein Haufen Stimmen von den Nichtwählern!;nothing
856747747696983;Ich habe alles von Anfang bis Ende am Live-Stream verfolgt. Und ich sage von hier aus Hamburg, Danke und Glückwunsch. Eine sehr gute Veranstaltung mit sehr guten Reden und Rednern. Macht bitte weiter so, wir müssen noch viel, viel mehr werden.;nothing
1012271818811241;Du siehst den Zusammenhang zwischen christlichen Werten und Weihnachtsmarkt nicht? Weihnachten? Weihnachtsgeschichte? Hallo?! Aufwachen! Bilden! Nachlesen! Advent, Kirche, Adventskalender, Christbaum, nette Geschenke, Weihnachten das Fest der Familie, Liebe, Zusammenhalt, Frieden, Besinnung, Besinnlichkeit usw.;nothing
862034650501626;Ahja;nothing
1057378507633905;Die kriegen jeder 500 Euro um mal kurz ihre zurückgelassene Famile zu besuchen, morgen sind sie unter anderem Namen wieder da und halten erneut die Hand auf... :-(;nothing
1064988100206279;Menno was sind das nun Flüchtlinge oder Schatzjäger Lach mich weck;nothing
982733775098379;Alles nach den doofen Deutschen;nothing
882712368433854;Zu Hause Frau und Kinder im Stich lassen mit Not und Elend-und hier auf dicke Hose machen! Unfassbar;nothing
856831524355272;RTL spricht von nur 17300 was stimmt denn nun ???;nothing
1010801912291565;Joko und Klaas sind Volxfesthupen. Die braucht kein Mensch. Wer verteidigt uns eigentlich vor Joko und Klaas?;nothing
1035103806528042;?;nothing
982648591773564;ca. 80% Prozent sind Analphabeten -------> das wird uns hier in Europa, vorallem in Deutschland in den Ruin treiben;nothing
1012909962080760;den jüdischen mitbürgern werden täglich mehr die kappen vom kopf geschlagen! Und die täter sind keine nazis!;nothing
857648587606899;Es ging auf, beim Grönemeier Konzert Präsenz zu zeigen http://www.welt.de/politik/deutschland/article136807699/Pegida-Anhaenger-und-Gegner-beim-selben-Konzert.html;nothing
1043638379007918;Ein Antrag für spezielle Frauenbereiche im Nahverkehr sorgt in Regensburg für Debatten. Stadtrat Christian Janele von der Kleinpartei Christlich-Soziale Bürger (CBS) hatte dies bereits im November gefordert. Am Dienstag soll der Antrag im Verkehrsausschuß diskutiert werden. https://jungefreiheit.de/kultur/gesellschaft/2016/regensburg-streit-um-geschlechtertrennung-im-nahverkehr/;nothing
856735701031521;"Wahnsinn. Ich bin sowas von stolz drauf ein ""Ossi"" mit Weitsicht zu sein ????????

#propegida";nothing
1055099507861805;https://youtu.be/wV-_zVGqTNE;nothing
882003048504786;Respekt  !!!;nothing
1152526004785821;wer wohl da Rassistisch ist;nothing
1096019327103156;Kein wunder, dass diese menschen nirgends auf der welt willkommen sind...;nothing
856940804344344;Ich hoffe auch auf den Tag wo was gescheites berichtet wird.;nothing
993991143972642;Ja genau.;nothing
857201587651599;http://mijnvrijdenkersruimte.blogspot.com/2015/01/aufruf-zum-mord-eigene-deutsche-burger.html;nothing
1111622855542803;Ja alles prima,  aber laßt doch bitte mal jemand anderen singen..;nothing
985353654836391;Is it from today?;nothing
857208610984230;"Hallo Fada Müller, da ich nicht adelig bin, brauchst Du mich nicht mit ""ihr"" ansprechen. Ich habe eine konkrete Frage gestellt, welche nicht durch Gegenfragen verantwortbar ist. Unrecht lässt sich nicht durch unrecht aufwiegen.";nothing
935728279798929;"Herr Feller, für wen halten Sie sich denn um von anderen Menschen zu verlangen, dass sie sich von wiederum anderen Menschen distanzieren, mit denen sie überhaupt nichts gemein haben? Waren Sie auf der Straße um zu Demonstrieren, dass Breivik nicht für ""Ihr"" Abendland Kinder erschossen hat? Oder waren Sie auf der Straße um sich von den Vergewaltigungsskandalen in der katholischen Kirche zu distanzieren? Das selbe beim ""Skandal"" um Bischof Tebartz-van Elst? Wenn ja, vorbildlich. Wenn nicht: warum nicht? Vielleicht weil Sie sich weder mit der Religion noch mit der Ideologie irgendwie verbunden fühlen? Vielleicht weil sie zwar ""Christ"", aber nicht katholisch sind und somit nichts damit am Hut haben, was der Heilige Stuhl so treibt? Genau das selbe gilt für Muslime, deren facettenreichtum ich oben beschrieben habe. Dazu kommen ""kulturelle Muslime"", die außer den Feiertagen mit der Religion wenig zu tun haben - equivalent dazu wäre etwa ein drittel der deutschen konfessionslosen Bevölkerung. 

Aktionismus von Menschen zu verlangen, die nicht mehr als die selbe ""Hauptreligion"" wie die Anhänger des verbrecherischen IS haben, ist verlogen und heuchlerisch, solange man selbst bei Ungerechtigkeiten im eigenen Kulturkreis inaktiv bleibt.

Sie verlangen eine Abgrenzung zu radikalen Auslegungen. Diese habe ich Ihnen in einer möglichen Form mit dem offenen Brief vorgelegt. Wenn Sie dies nicht akzeptieren wollen oder als Argument nicht gelten lassen, ist das Ihre Entscheidung. Das entkräftet aber nicht meine Argumentation. Und noch weniger befreit es Sie und die Anderen hier von dem Vorwurf der Gleichmacherei.";nothing
968200419885048;weil sie Suhl varrausgesehen haben?;nothing
1036801606358262;Ich habe Euch schon immer für Euer Durchhaltevermögen bewundert und ich bin nach wie vor richtig Stolz auf Euch.Weiter so Dresden.;nothing
857787497593008;Super Beitrag  Wiebi..Vielen Dank;nothing
894895843882173;he he du du ,wir sind ein Flüchtlingsland und brauchen Facharbeiter im Eseltreiben, sagt unser fetter Gabriel;nothing
1012236142148142;"Werden die Flüchtlinge denn dann auch den Koran in die "" Bibel "" umbenennen!!!!";nothing
876577299047361;Meinst du dort arbeitet jemand?eins;nothing
935753706463053;"Anne, das Putin KGB Spion (Übrigens in Dresden ;) ) war ist hinlänglich bekannt. Aber auch Putin hat nach dem Zerfall der Sowjetunion eine Kehrtwende gemacht...";nothing
977073408997749;"Laßt euch durch das gut organisierte Flüchtlingschaos nicht zu sehr einspannen. Seht was sonst noch so passiert oder besser gesagt nicht passiert! Dieses Chaos wurde doch gut vorbereitet insziniert. Von wem wohl? Wer steht vor dem profitabelsten Geschäftsabschluß aller Zeiten ? Richtig: TTIP !! Wer macht im Chaos das beste Geschäft? Doch wohl das Kapital ! Und uns verkauft man die ganze story als ""humanitären Akt der Nächstenliebe"" . Ich helfe gerne aber ich laß mich nicht ausnutzen, da besteht doch wohl noch ein Unterschied!!!";nothing
991482417556848;Dresden sollte neue Bundeshauptstadt werden denn da und nur da wie es scheint wohnen die echten Patrioten !;nothing
857405760964515;Max Wendt und Alexander Christian Ich habe lediglich gefragt. Warum gleich so agressiv? Lest bitte den Artikel.;nothing
857434860961605;"Ich machs mal nach Beispiel des Zentralrats der Muslime:
""Ich verurteile diese Tat aufs schärfste""... und gehe danach wieder zur Tagesordnung über.

Nein!
Ich bevorzuge eine ehrliche Antwort.
Dieses rechtsradikale Dreckspack gehört hinter Gitter!
Das ist weder in meinem, noch im Sinne von PEGIDA und deren Teilnehmern.
Desgleichen gilt für linksradikales Dreckspack.
Man sollte beide Gruppen in ein Stadion sperren und ein paar Knüppel dazu werfen.
Danach erledigt sich diese Brut von selbst.";call2violence
876253389079752;Die haben einen Vogel... Sollen die mal deutsche Fachkräfte in deren gelernten Berufe unterbringen anstatt diese mit 1-Euro Jobs und Zeitarbeit abzuspeisen!;nothing
856800951024996;Doch durch deine eigene und nun hier schriftlich dargelegte Dummheit.;nothing
862262043812220;und warum ist so viel Polizei nötig? Genauuu...wegen euren linken Patrioten. ..also jammere die Kosten an der richtigen Stelle vor und bedanke dich auch dort und nicht hier. ..;nothing
1134095983295490;"Oh, Frau Merkel, ich kenne sehr viele Menschen die irgendwann mal in den letzten 50 Jahren zu und gekommen sind. Die meisten haben sich hier eingelebt und angepasst. Aber eine bestimmte, sehr große Gruppe, einer bestimmten Nationalität mit einer bestimmten faschistoiden Religion, will sich und darf sich auch nicht anpassen! Ihr Khan, der Sulten von Konstantinopel hat´s verboten, (sonst Bluttest) Aber auch ihre Religion verbietet es ihnen, sich mit Ungläubigen abzugeben! Zumindest einer Ihrer, leider schon verstorbener, Vorgänger, hat das erkannt und davor gewarnt, mehr von diesen Leuten zu uns zu holen. 

Frau Merkel, ich empfehle Ihnen; mit den Leuten zu reden die Tag täglich mit diesen Leuten zu tun haben, reden Sie mit den Arbeitern die jeden Tag mit solchen Arbeits“kollegen“ arbeiten müssen,  unterhalten Sie sich mit den Polizisten, die sich mit den alten und neuen Anhängern dieser bestimmten Religion rumschlagen müssen, und reden Sie, zu guter Letzt, doch mal mit den vielen deutschen Frauen die begrapscht, bedroht und vergewaltigt wurden";nothing
1105852689453153;"N Schweineschnitzel am gewählten Standort verbuddeln, dann gilt der Boden als entweiht ??
Mal ernsthaft. ....wo leben wir hier? Versuch mal einer in deren Heimatland eine Kirche zu bauen. .....";nothing
857612684277156;Also wenn RTL gegen Pegida ist, dann bin ich dafür!;nothing
945879038783853;mein gott und die bayern waren doch immer so ein stolzes volk,was ist los;nothing
1057041454334277;OK 127 - immerhin mit einem male!!! In der gleichen Zeit wie der Flug dauerte sind sicherlich über 2000 neue Flüchtlinge zu uns gekommen. Wieso überhaupt Flug??? Sollen doch gehen, wie sie gekommen sind. Zu Fuß! Oder es sollte jeden deutschen Steuerzahler auch sein Urlaubsflieger bezahlt werden. Obwohl man traut sich ja eh nicht mehr in s Ausland zu fliegen!;nothing
1007258572645899;Falsch, die zerstören die Dämme, wie schon 2013 geschehen. Dieses Gesindel ist nicht nur SAU-DOOF, sondern auch noch eine Gefahr für unser Land. Ich bin aber immer noch voll der Hoffnung das der Spuk mit denen bald ein Ende hat, entweder weil die sich immer mehr radikalisieren und deswegen hoffentlich verboten werden, oder aber weil es zum Bürgerkrieg kommt, im 2. Fall wäre das Thema Antifa wohl sehr schnell und endgültig beendet.;nothing
935293286509095;du bist bestimmt ein inzest kind der dritten generration du held;nothing
993960003975756;"https://www.facebook.com/permalink.php?story_fbid=492812390895837&id=276810332496045
Es wird Zeit!";nothing
858055684232856;Das spricht doch an sich gegen eure eigenen Grundsätze oder nicht?;nothing
1035592416479181;Kalle-Morx-Stadt nehmen wir auch noch mit!;nothing
1063529460352143;"Das ist ja auch Fremdenfeindlich!
Somalia gegen Senegal!";nothing
857425187629239;"was hat sarah gerade gesungen? augen auf, heb dein arsch, du kannst was bewegen... oder so in etwa... ja genau das machen wir doch ;)";nothing
856950367676721;Was machen die ganzen Linksfaschos, IS-Anhänger und Boko Haram Jünger hier?;nothing
968018473236576;Wenn man sieht was in Thüringen abläuft ist das kein Wunder.Unsere Politiker wollen jetzt nach Religionen trennen und die gleichen Probleme auf das Volk zukommen lassen.;nothing
1007153892656367;So langsam werden sicherlich die Jungfrauen knapp!;nothing
858299780875113;"Jürgen ich bin jemand der in jedem das Gute sieht ...
seit ich Bücher über die Hirnforschung und die Psychologie gelesen habe, bin ich auch mehr über meine Art und Weise überzeugt und das Böse im Menschen ist für mich nicht anders als die Folge von schlechten Erfahrungen. Die Folge von Unterdrückung, Krieg, Leid und Hass und meiner Meinung nach werden wir mit diesen 4 Dingen nichts an diesen 4 Dingen ändern.
Einige nennen mich vielleicht naiv ... aber wenn der Glaube an das Gute bzw. die Hoffnung an die Menschheit, Menschlichkeit naiv sein soll... ja dann bin ich naiv, dann bin ich vielleicht naiv wie ein kleines Kind das noch weiß was leben bedeutet.
Meine Erfahrung zeigt aber auch, dass meine besonnene Haltung, eher zu Lösungen als zu weiteren Problemen geführt hat.";nothing
993936713978085;"Das 100 Einwohner zählende niedersächsische Dorf Neuhaus/Sumte bekommt im Oktober 1.000 Flüchtlinge einquartiert. Das hanseatische Harburg gründet Bürgerinitiativen um eine gerechtere Verteilung der Immigranten zu erwirken. Der hessische Main-Taunus-Kreis ruft den Katastrophenfall aus.

„Die Inbetriebnahme des Standortes für bis zu 1.000 Flüchtlinge wird voraussichtlich zeitnah noch im Laufe des Oktobers erfolgen“. „Von wem die Unterkunft betrieben wird, steht zum jetzigen Zeitpunkt noch nicht fest.“

Knapp und bündig teilte das niedersächsische Innenministerium dem Sumter Ortsvorsteher am vergangen Montag mit, dass das 100-Seelen Dorf noch im Oktober im leerstehenden AIS-Bürodorf  1.000 Immigranten einquartiert bekommt, so die Landeszeitung.

http://www.metropolico.org/2015/10/11/pro-einwohner-10-immigranten/";nothing
855018911203200;Muddi hat doch schon geplant;nothing
856953837676374;Nein, es ist einfach real Herr Nuhlig.... kommen sie hier in unsere Weststädte und überzeugen sie sich selber und entscheiden. Das Problem bei den Türken ist das sie sich selber als Türken sehen und nicht als Deutsche. Ganz einfach.;nothing
1035127179859038;Geht mir genauso, alle schimpfen, keiner tut was. Notfalls sich die Finger wund schreiben.;nothing
968060019899088;Die Slowakei nimmt sagenhafte Zweihundert (200) Flüchtlinge auf.;nothing
854996217872136;tolles Video!;nothing
882694535102304;Täter Deutscher! Grundsätzlich Nazi! Es ist sofort eine Kranzabwurfstelle zu errichten;nothing
856795141025577;Schön des PEGIDA und LEGIDA ihre Diskrepanzen beilegen konnten ..;nothing
857168424321582;Suheib, wärst du ein deutscher würde man dich eindeutig einen Nazi nennen bei dem was du hier von dir gibst und in welcher aggressiven Art und Weise..;nothing
945886172116473;Oh da freuen sich die bunten Münchner .;nothing
